OTU	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	CS4	CS5	CS6	M10	M11	M12	M13	P1	P12	P2	P3	P4
30fe5ca0ed19dafb0cfb84b37ec1cbdb	Unassigned	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
32548d38d0e83f7c27a5f59dbcb05739	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Rummeliibacillus	NA	0	0	0	0	0	0	0	0	0	2	0	0
3e1387184cab69a8cccc8a3887525574	d__Bacteria	p__Marinimicrobia_(SAR406_clade)	c__Marinimicrobia_(SAR406_clade)	o__Marinimicrobia_(SAR406_clade)	f__Marinimicrobia_(SAR406_clade)	g__Marinimicrobia_(SAR406_clade)	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
a27d7867f2a8bf5271ac141772510aac	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
cc1fe66ca1bc84be84f315fc455c3031	d__Bacteria	p__Aerophobota	c__Aerophobia	o__Aerophobales	f__Aerophobales	g__Aerophobales	NA	0	0	0	0	0	0	0	0	0	2	0	0
4f9da164c0e0042a19cc6fecf9e0928b	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
1e7a20d926fc48561c36895648a207f8	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Babeliales	g__Babeliales	NA	0	0	0	0	0	0	0	0	0	2	0	0
cabba1fb4d8e9434843948e25da1cea3	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Microgenomatia	f__Microgenomatia	g__Microgenomatia	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
3ee974dd8eeefe0ed186ba6de056f1b0	d__Archaea	p__Aenigmarchaeota	c__Deep_Sea_Euryarchaeotic_Group(DSEG)	o__Deep_Sea_Euryarchaeotic_Group(DSEG)	f__Deep_Sea_Euryarchaeotic_Group(DSEG)	g__Deep_Sea_Euryarchaeotic_Group(DSEG)	s__uncultured_archaeon	0	0	0	0	0	0	0	0	0	2	0	0
a201da1d2f123441232fc2f9a3784b63	d__Bacteria	p__Latescibacterota	c__Latescibacteria	o__Latescibacterales	f__Latescibacteraceae	g__Latescibacteraceae	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
a2cf1d826393d8a5164edd21e21e3789	Unassigned	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
b22fa61c5d9b974f51ed47b636191249	d__Bacteria	p__Sva0485	c__Sva0485	o__Sva0485	f__Sva0485	g__Sva0485	NA	0	0	0	0	0	0	0	0	0	2	0	0
2c617c0ae14d111bdac2b3fdc98546d6	d__Bacteria	p__Gemmatimonadota	c__PAUC43f_marine_benthic_group	o__PAUC43f_marine_benthic_group	f__PAUC43f_marine_benthic_group	g__PAUC43f_marine_benthic_group	NA	0	0	0	0	0	0	0	0	0	2	0	0
f42addb90ce181cadd4182321b05e398	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	NA	0	0	0	0	0	0	0	0	0	2	0	0
4b52a27c1e6d98fa804b27d1668f294c	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Spirochaeta	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
c0dd894d82115afb1c8894936f09ca09	d__Bacteria	p__FW113	c__FW113	o__FW113	f__FW113	g__FW113	s__uncultured_organism	0	0	0	0	0	0	0	0	0	2	0	0
64f973ae0c9c6ef14962f06d5abe12c3	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Candidatus_Beckwithbacteria	f__Candidatus_Beckwithbacteria	g__Candidatus_Beckwithbacteria	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
eabf58cd2199cb06ec4929e9aac73457	Unassigned	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
167477f65f8adb0a0bb2b65fcc8692d1	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
a90c221bf55f5e3a198d48205b2f8e06	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Lentimicrobiaceae	g__Lentimicrobiaceae	NA	0	0	0	0	0	0	0	0	0	2	0	0
3411ff5456b2e3f9a34fe0d46d824abe	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfatiglans	NA	0	0	0	0	0	0	0	0	0	2	0	0
3113f0884f9215d002e8c4d59b0c93b9	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Vermiphilaceae	g__Vermiphilaceae	s__uncultured_delta	0	0	0	0	0	0	0	0	0	2	0	0
db8c494d76e97973de2f18ef84f29796	d__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	NA	0	0	0	0	0	0	0	0	0	2	0	0
04c954dde5625e4c8a4227303888439e	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
31742df80ed5de44a6f9c82bb744e4b0	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Marine_Benthic_Group_D_and_DHVEG-1	f__Marine_Benthic_Group_D_and_DHVEG-1	g__Marine_Benthic_Group_D_and_DHVEG-1	s__uncultured_archaeon	0	0	0	0	0	0	0	0	0	2	0	0
d4994d4aaecceab529cff8217ca502db	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_23	NA	0	0	0	0	0	0	0	0	0	2	0	0
47262de97d26a1d8276afbe95afbcff6	d__Bacteria	p__LCP-89	c__LCP-89	o__LCP-89	f__LCP-89	g__LCP-89	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
0fdc612655831175c453676ee20b82f4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
1dea60a548a3fa0a5d45e83d2f6c7ade	d__Bacteria	p__Calditrichota	c__Calditrichia	o__Calditrichales	f__Calditrichaceae	g__Calditrichaceae	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
bf803aed075d7c71bc9b455d1d124967	Unassigned	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
5a48953e97312a3a832af0e674bb9831	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
54ab5f6f1ac2b0710040075edebc8e7a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nitrosococcales	f__Nitrosococcaceae	g__AqS1	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
439df58e89f337fae2bf66a312dcd6d2	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__uncultured	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
61410c47dba77983378135f857be8c95	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Gramella	NA	0	0	0	0	0	0	0	0	0	2	0	0
2b14e76799eb3fa9bc1e2a4d677ac56e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__SC-I-84	NA	0	0	0	0	0	0	0	0	0	2	0	0
7f32b56b8f97789738375480fb85b075	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Babeliaceae	g__Babeliaceae	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
2fa6000d61b4358e7317a1d671935f15	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
5acab53635b5da3c399a028099d1771d	d__Bacteria	p__Planctomycetota	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
88f5610c05ad95d34ac066cc39084099	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA	0	0	0	0	0	0	0	0	0	2	0	0
064a2a5b6e9cf2e864770f26170176c4	d__Bacteria	p__Latescibacterota	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
1a4aa5fbc232eabbbb994e9be4ec52d8	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Pla1_lineage	f__Pla1_lineage	g__Pla1_lineage	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
29eac6d217f37e98b1a82256fa31a4bc	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Spongiibacteraceae	g__BD1-7_clade	s__marine_metagenome	0	0	0	0	0	0	0	0	0	2	0	0
8dc7a0ca37db4e7be2cff9514f1bfb36	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Group_1.1c	f__Group_1.1c	g__Group_1.1c	s__uncultured_archaeon	0	0	0	0	0	0	0	0	0	2	0	0
30004413f565cbb609f2188bdcebe04e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__uncultured	s__uncultured_prokaryote	0	0	0	0	0	0	0	0	0	2	0	0
4dca9d29e4adfc5b8a424e2535cad6ad	Unassigned	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
b4b07a635aca387524f542ca993a6666	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	0	0	0	0	0	0	0	0	0	2	0	0
f927c82af4d2cae9f94413abb9288579	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
ed1738ac9c8e467917d7351a696561ac	d__Bacteria	p__Myxococcota	c__Polyangia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
d303ccea1c3b83f5bb7382f6e26a8e84	d__Bacteria	p__Gemmatimonadota	c__PAUC43f_marine_benthic_group	o__PAUC43f_marine_benthic_group	f__PAUC43f_marine_benthic_group	g__PAUC43f_marine_benthic_group	NA	0	0	0	0	0	0	0	0	0	2	0	0
8f9a7286d7a71229877dd50f67033391	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	NA	0	0	0	0	0	0	0	0	0	2	0	0
d2118f409344d86412dc70425a22731e	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Thermomicrobiales	f__JG30-KF-CM45	g__JG30-KF-CM45	s__bacterium_Ellin6537	0	0	0	0	0	0	0	0	0	2	0	0
e545fcf6ae8fb2d6d64b1028d86b2a56	d__Bacteria	p__Patescibacteria	c__Dojkabacteria	o__Dojkabacteria	f__Dojkabacteria	g__Dojkabacteria	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
bda2dcd72dbcf19d0d9664a45841a570	d__Bacteria	p__Chloroflexi	c__Anaerolineae	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
afe0f90cc82d0f12fc1b22f7b1f70cd5	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
cba742ea8ed6b3a7941cebd553f5ca0e	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
a3def9aa3c5e9357917ca47bae4bfd98	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
2b74cde39a787a10b06072a9094adc9e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
69494e1bfa658e3fa379f19ca7723789	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Rhodothermales	f__Rhodothermaceae	g__uncultured	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
12adfefb43826d9c59bf5779dfbdc7b6	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA	0	0	0	0	0	0	0	0	0	2	0	0
c551a1ee72afe0a4fda37563dbc4d42c	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Babeliales	g__Babeliales	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
f712bc0b768790cc7c0239192587e0eb	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
286423c4462cc02e08c6ca9c0bab966d	d__Bacteria	p__LCP-89	c__LCP-89	o__LCP-89	f__LCP-89	g__LCP-89	s__saltmarsh_clone	0	0	0	0	0	0	0	0	0	2	0	0
4117d32cdaa6c2cb9ec7868577a43ab7	d__Bacteria	p__Nitrospinota	c__Nitrospinia	o__Nitrospinales	f__Nitrospinaceae	g__Nitrospina	NA	0	0	0	0	0	0	0	0	0	2	0	0
17ee44b1125d49abf2d099768c424577	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Babeliales	g__Babeliales	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
4831027e16f452abd95a4e3164bd5160	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Limibaculum	s__uncultured_Alphaproteobacteria	0	0	0	0	0	0	0	0	0	2	0	0
aef0c040ee28b3c385ceedcc64dbeb25	d__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	NA	0	0	0	0	0	0	0	0	0	2	0	0
71d7e837f58f81faec0f63d5b0f8723b	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
1ff078c64471e6d7aa6af2d93e11ed96	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
0f4db7b096bba3e82c1e64c80374422a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nitrosococcales	f__Nitrosococcaceae	g__CI75cm.2.12	s__uncultured_gamma	0	0	0	0	0	0	0	0	0	2	0	0
597ef96d5a4cb54112f67e37e79ad66a	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__Pedosphaeraceae	g__Pedosphaeraceae	NA	0	0	0	0	0	0	0	0	0	2	0	0
07cfde1f755cbfed0ff2919a633798f5	Unassigned	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
d546c6844b679eb601866bff6c61beeb	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__saltmarsh_clone	0	0	0	0	0	0	0	0	0	2	0	0
467afebfc290cf7b1881cb89d46c71bb	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
66f87111db006ac698453d4eaecd4c07	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	0	0	0	0	0	0	0	0	0	2	0	0
8f88c88930540cd7ad21e9fa64d53d64	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
05622cf8d04a072066eed9456c35a6e9	d__Bacteria	p__Sumerlaeota	c__Sumerlaeia	o__Sumerlaeales	f__Sumerlaeaceae	g__Sumerlaea	NA	0	0	0	0	0	0	0	0	0	2	0	0
2d7f73e773b1b1a3f14fc8d651efd70f	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__GIF3	f__GIF3	g__GIF3	NA	0	0	0	0	0	0	0	0	0	2	0	0
7c9b56da0140e6829a5c0f4d1ce32ef8	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
055a74011fb7d695a1188a4571e1b05b	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Dongiales	f__Dongiaceae	g__Dongia	s__Rhodospirillales_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
16ce449dd2c55e1bc161c38076a33a2c	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__SB-5	g__SB-5	NA	0	0	0	0	0	0	0	0	0	2	0	0
2baf6a444cb2d447a9c9d8de2f351280	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	g__SEEP-SRB1	NA	0	0	0	0	0	0	0	0	0	2	0	0
447fbf3b3f78ec2b5572ab5f311d6234	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	NA	0	0	0	0	0	0	0	0	0	2	0	0
fb9e7965c29a1badf1fc0ae28b4aefe2	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__SBR1031	g__SBR1031	NA	0	0	0	0	0	0	0	0	0	2	0	0
5d4523596e7fd7aa4fc1208730d4fbdf	d__Bacteria	p__Zixibacteria	c__Zixibacteria	o__Zixibacteria	f__Zixibacteria	g__Zixibacteria	NA	0	0	0	0	0	0	0	0	0	2	0	0
c92ac04817e5101298d86e53214ea5a4	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	s__uncultured_Chloroflexi	0	0	0	0	0	0	0	0	0	2	0	0
5074216e53500025e2769c72bb631143	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	NA	0	0	0	0	0	0	0	0	0	2	0	0
353d8228332d0c339c1e49f4676e0402	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfatiglans	NA	0	0	0	0	0	0	0	0	0	2	0	0
fb551a5034d3c52cb1bc535a48862acc	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
39a12d16c2aafdb49f2aa2257701e24c	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	s__uncultured_crenarchaeote	0	0	0	0	0	0	0	0	0	2	0	0
a6e291e7eba2c2dfba3b7bd904f24e5b	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__uncultured_Verrucomicrobia	0	0	0	0	0	0	0	0	0	2	0	0
682d5c6fd9a9f3161bab9e836296c8f8	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
39a7120d18da31d03c99bffcd952860b	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Puniceispirillales	f__EF100-94H03	g__EF100-94H03	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
f3f7a7b023e68a68cc24c53c08aaf5f9	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
b5f3bfa626e73ddbf9993e08fe9b46b4	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
30bdbc359cd7310da8f2a363e165886b	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	g__uncultured	NA	0	0	0	0	0	0	0	0	0	2	0	0
4b82e65e9b7dda99d582a184bd44b80d	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Cutibacterium	NA	0	0	0	0	0	0	0	0	0	2	0	0
c2287b8896fa2be3538306d12a8bde2d	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Spirochaeta	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
0596c97e7c53b5e2ce726045dcac3130	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Vermiphilaceae	g__Vermiphilaceae	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
92d58af57b802d804c4d93c82ebcdec2	Unassigned	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
ee7fe88b889dbb86f35d8c3d8e9c9780	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
bd408c22e68344b41cfb9e87134c8e92	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
b34eff38b1f6df99daacf25a1cda4f93	Unassigned	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
b7715f907efb2531d82fad547e5ed589	d__Bacteria	p__10bav-F6	c__10bav-F6	o__10bav-F6	f__10bav-F6	g__10bav-F6	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
4e48d2180b4d39542dfb94e33f888600	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
8de69ae30d19b49a2de0520290037356	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
b76ee722d636d531910fc2a821e26c37	d__Bacteria	p__Gemmatimonadota	c__PAUC43f_marine_benthic_group	o__PAUC43f_marine_benthic_group	f__PAUC43f_marine_benthic_group	g__PAUC43f_marine_benthic_group	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
22e933eef04c71b648ec9a6df536981a	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
6a56f959bd6aa49f4ea5ad06469fc1f3	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__uncultured	s__marine_metagenome	0	0	0	0	0	0	0	0	0	2	0	0
c61636e1c9bf1a55d0ebb6a987f9e1ab	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Zavarziniales	f__uncultured	g__uncultured	s__metagenome	0	0	0	0	0	0	0	0	0	2	0	0
429336cd0aa7384026c7f7d4cd699fc1	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
b0d38f2e25b207bb1641e9aaa8805e74	d__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__0319-6G20	g__0319-6G20	s__uncultured_organism	0	0	0	0	0	0	0	0	0	2	0	0
01c39461b6bcdd60ed48f95ec3455b0b	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
b8582c5950c3cfce27e1dff3e12c82a9	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
5c32188f6d22deb4709241d79044d06c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Elsterales	f__uncultured	g__uncultured	NA	0	0	0	0	0	0	0	0	0	2	0	0
183f7180943347dde014a00dff966c66	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
7835225aa2f930639ead224e307c1500	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
17a2fea7d3c210156c923a63aeb88654	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	NA	0	0	0	0	0	0	0	0	0	2	0	0
d2dee32d40a217c2d7c77bec12cdcd6e	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
e129ffc41434630057cb0d60c53e0723	d__Bacteria	p__Calditrichota	c__Calditrichia	o__Calditrichales	f__Calditrichaceae	g__Calditrichaceae	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
b3b7972634bf076e806867c062e34f53	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
9f444149303b8f10b61f36a9aef1b723	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
23765e1920367b0a8e24cbf31dc3372f	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfatiglans	NA	0	0	0	0	0	0	0	0	0	2	0	0
b4c2506a9dd4eb7ceb1ca716997c838b	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__PHOS-HE36	g__PHOS-HE36	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
c75d839466a30d6be54422c91af8e102	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
79aee6b6c4c13df9d97ffb3fd8e89430	d__Bacteria	p__Patescibacteria	c__Dojkabacteria	o__Dojkabacteria	f__Dojkabacteria	g__Dojkabacteria	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
ffdfc5a9ce494e855bd4f40a71ec97cb	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__IheB3-7	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	2	0	0
c97845708ccc43a597902cb8fe2ebdd5	d__Archaea	p__Crenarchaeota	c__Bathyarchaeia	o__Bathyarchaeia	f__Bathyarchaeia	g__Bathyarchaeia	NA	0	0	0	0	0	0	0	0	0	2	0	0
b22116ead521fc18e48c1fa8b7a375ed	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	NA	0	0	0	0	0	0	0	0	0	2	0	0
005cefe726bae7e864f90c02a1b838a5	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	0	0	0	0	0	0	0	0	0	2	0	0
2909f0e0ee447f04f2b5e8b436aaa847	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0
bdd929026f6609cabc1a3565d13122fe	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfatiglans	NA	0	0	0	0	0	0	0	0	0	2	0	0
e04c05a322874dc0cfff855af645da7f	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	0	0	0	0	0	0	0	0	0	2	0	0
